"","p_created_time","p_message","p_id","p_from_id","p_from_name","c_created_time","c_message","c_id","c_from_id","c_from_name"
"7410","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-12T17:23:42+0000","Switch to heritage bank!","2025178350895385_2032269946852892",NA,NA
"7510","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-10T19:45:11+0000","BB&T is an examplary American bank :) :)","2025178350895385_2029408950472325",NA,NA
"7610","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-11T06:37:37+0000","Also before going to a branch that may or not be open...umm call them first...JS","2025178350895385_2030076010405619",NA,NA
"7710","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-10T19:22:19+0000","They don't care, no need to send a comment or request.","2025178350895385_2029384320474788",NA,NA
"7810","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-12T00:34:54+0000","We've used you for years. We thought you were a good bank, but then, we never had a problem until now. And you have proven to not be honorable or trustworthy. 
# it'sasaddayforus&BB&T.
 # neverthoughtBB&Twould stoopthislow.","2025178350895385_2031284983618055",NA,NA
"7910","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-10T20:01:03+0000","I was in for a surprise today when trying to go to a branch. CLOSED!!","2025178350895385_2029425133804040",NA,NA
"8010","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-12T00:18:14+0000","They are too slow to act and to respond to customers requests and never solved to satisfaction","2025178350895385_2031268186953068",NA,NA
"8110","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-11T03:57:49+0000","I hope they all close!  Horrible customer service","2025178350895385_2029923680420852",NA,NA
"8210","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-11T06:35:24+0000","Lets all risk safety. What is one day of a bank being closed? People have kids, and also live where there could of been more snow/sleet. It’s not the end of the world. You can’t have everything you want when you want it. Respect safety of the people that work at the banks and have families.","2025178350895385_2030074217072465",NA,NA
"8310","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-11T14:51:45+0000","We need one in loudon, Tennessee","2025178350895385_2030619330351287",NA,NA
"8410","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-11T08:46:21+0000","Try Navy Federal Credit Union instead.","2025178350895385_2030191517060735",NA,NA
"8510","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-11T00:15:37+0000","I like them too.","2025178350895385_2029693187110568",NA,NA
"8610","2018-12-10T14:16:02+0000","As wintry weather makes its way through areas in the southeast, some of our financial centers may have delayed openings or be closed. As a reminder, you can access your accounts and banking needs through BBT.com or U by BB&T. You can also call 800-BANK BBT (800-226-5228). For your safety, please call your local financial center before venturing out in bad weather to make certain it is open. Stay safe and warm!","160995133980392_2025178350895385","160995133980392","BB&T","2018-12-11T00:36:53+0000","I bank with them","2025178350895385_2029713820441838",NA,NA
